#
# npts = 250 depth=5
#
#
#------------------------
#
168 14	1.81423	1.05023	0.210673	0.101455	0.0188529	0.0142019	0.0101658	0.00466218	0.00296568	0.00175848	0.000748881	0.000375345
#
#------------------------
#
169 14	1.81313	1.05016	0.211065	0.0999253	0.0184428	0.0137683	0.00715327	0.00340799	0.00233479	0.00153522	0.000936146	0.00045685
#
#------------------------
#
170 14	1.81202	1.05087	0.212923	0.0991367	0.017483	0.0130361	0.00241667	0.00186662	0.00138054	0.000168116	0.000126463	8.94282e-05
#
#------------------------
#
171 14	1.81092	1.05112	0.215091	0.101294	0.0173475	0.0135026	0.00439337	0.0040988	0.00325439	0.00116534	0.000856454	0.000215979
#
#------------------------
#
172 15	1.80982	1.0505	0.21729	0.102315	0.0171927	0.0137784	0.00541009	0.00418638	0.00290991	0.000706879	0.000210797	0.000194906
#
#------------------------
#
173 15	1.80872	1.0513	0.220473	0.104768	0.0167794	0.0126898	0.00583728	0.00488748	0.00375066	0.00118838	0.000482577	0.000322991
#
#------------------------
#
174 15	1.80761	1.05218	0.222328	0.105644	0.016209	0.0125972	0.00620663	0.00474698	0.0039276	0.00150922	0.000409254	0.000251863
#
#------------------------
#
175 15	1.80651	1.05242	0.22484	0.106627	0.0151888	0.0115697	0.00597905	0.00465128	0.00392865	0.00162754	0.000803714	0.000255281
#
#------------------------
#
176 15	1.80541	1.05243	0.226957	0.106847	0.0138171	0.010307	0.00557287	0.00418782	0.00254903	0.0011997	0.000798448	0.000505072
#
#------------------------
#
177 15	1.80431	1.0531	0.229865	0.108285	0.0119704	0.00913818	0.00536474	0.00434933	0.00180962	0.00136809	0.000959997	0.000106356
#
#------------------------
#
178 16	1.8032	1.05314	0.23377	0.110273	0.00933264	0.00695059	0.00453007	0.00339039	0.00180147	0.00139067	0.00115291	0.000513233
#
#------------------------
#
179 18	1.8021	1.05401	0.238159	0.112616	0.00361317	0.00268913	0.00195362	0.00145452	0.00101459	0.000758839	0.00048083	0.000369656
#
#------------------------
#
180 18	1.801	1.05361	0.238592	0.114644	0.0085047	0.00628968	0.00442916	0.00327564	0.00211411	0.0016504	0.000859381	0.000644168
#
#------------------------
#
181 18	1.7999	1.05423	0.238361	0.116135	0.0122403	0.00918249	0.00616915	0.00473665	0.00272831	0.00178967	0.000290699	0.000217669
#
#------------------------
#
182 18	1.79879	1.05443	0.237969	0.1168	0.0147734	0.0108623	0.00703823	0.00536243	0.00279522	0.00197144	0.000753881	0.000272694
#
#------------------------
#
183 18	1.79769	1.05462	0.237492	0.116893	0.0169845	0.0119746	0.00798006	0.00510925	0.00262146	0.000814822	0.000349235	0.000270155
#
#------------------------
#
184 18	1.79659	1.05525	0.238192	0.118548	0.0183605	0.0128504	0.0082144	0.00520807	0.00231702	0.00119894	0.000659001	0.00031068
#
#------------------------
#
185 18	1.79549	1.05542	0.23899	0.120495	0.0203734	0.0151182	0.00873834	0.00577948	0.00104855	0.000781563	0.000593174	0.00042885
#
#------------------------
#
186 18	1.79438	1.05603	0.238303	0.121094	0.0214305	0.0170371	0.00961967	0.00694789	0.00163623	0.00117492	0.000773102	0.000152808
#
#------------------------
#
187 18	1.79328	1.05581	0.238112	0.121143	0.0224147	0.0169008	0.00958703	0.00673233	0.00223759	0.00134713	0.000700478	0.00030721
#
#------------------------
#
188 18	1.79218	1.0564	0.238204	0.122245	0.0236688	0.0180797	0.00954652	0.00693159	0.0027787	0.000824783	0.000618514	0.000156611
#
#------------------------
#
189 18	1.79108	1.05696	0.237981	0.121752	0.0242496	0.0179912	0.00963326	0.00677398	0.00272836	0.0012074	0.000756439	0.00040714
#
#------------------------
#
190 18	1.78997	1.05674	0.237453	0.121191	0.0250576	0.017965	0.00957909	0.0062257	0.00269753	0.00149015	0.000646906	0.000409825
#
#------------------------
#
191 18	1.78887	1.05729	0.236522	0.119857	0.0258187	0.0169866	0.00938082	0.00385507	0.00182937	0.00125616	0.000828257	0.000511321
#
#------------------------
#
192 18	1.78777	1.0578	0.236914	0.120021	0.0278395	0.0174562	0.00972201	0.00266631	0.00102049	0.00076189	0.000573018	0.000600427
#
#------------------------
#
193 18	1.78667	1.05828	0.23818	0.122226	0.028705	0.0180103	0.00959938	0.00375411	0.00222504	0.00161469	0.000471169	0.000107609
#
#------------------------
#
194 18	1.78556	1.05821	0.238853	0.122854	0.0285871	0.0183981	0.0101186	0.00419445	0.00248387	0.00199976	0.00068743	0.000279153
#
#------------------------
#
195 18	1.78446	1.05829	0.239413	0.123021	0.0288047	0.0174396	0.0101144	0.00428387	0.002314	0.000642958	0.000416239	0.000311037
#
#------------------------
#
196 18	1.78336	1.05907	0.241759	0.12483	0.0287741	0.0175044	0.0103726	0.00455175	0.00175285	0.00100313	0.000720108	0.000142131
#
#------------------------
#
197 18	1.78226	1.06034	0.244595	0.127904	0.0289893	0.0183753	0.00850116	0.00241469	0.0012303	0.000747251	0.000560103	0.00041874
#
#------------------------
#
198 18	1.78115	1.05927	0.244447	0.129829	0.0305248	0.0197278	0.00649786	0.00206367	0.00163697	0.00127619	0.000813865	0.00031077
#
#------------------------
#
199 18	1.78005	1.05998	0.244005	0.130405	0.0322888	0.0202293	0.00541473	0.00292025	0.0021901	0.00168675	0.000627117	0.000188211
#
#------------------------
#
200 18	1.77895	1.06055	0.244591	0.133035	0.0336643	0.0215693	0.0032015	0.00199873	0.00153827	0.00116069	0.000347682	0.000269293
#
#------------------------
#
201 18	1.77785	1.06018	0.243555	0.133252	0.0346332	0.0229971	0.0035664	0.00266758	0.00185836	0.00115612	0.000859162	0.000460651
#
#------------------------
#
202 18	1.77674	1.06084	0.243206	0.133642	0.0348429	0.0243867	0.00519269	0.00380478	0.00240272	0.000751392	0.000123737	9.09268e-05
#
#------------------------
#
203 18	1.77564	1.06084	0.242742	0.132431	0.0347144	0.0246733	0.00652129	0.00478891	0.00317524	0.00113792	0.000159505	0.000110193
#
#------------------------
#
204 18	1.77454	1.06235	0.241439	0.129887	0.0346682	0.0221871	0.00700302	0.00504393	0.000786504	0.000385104	0.000282572	0.000204907
#
#------------------------
#
205 18	1.77344	1.06161	0.242144	0.130609	0.0360548	0.0236018	0.00781445	0.00536591	0.00229449	0.000615733	0.000452993	0.0002643
#
#------------------------
#
206 18	1.77233	1.06192	0.242415	0.130109	0.0355458	0.0230066	0.00789491	0.00618322	0.00264998	0.00122174	0.000194921	9.56489e-05
#
#------------------------
#
207 18	1.77123	1.06323	0.244909	0.131609	0.035027	0.0233907	0.00819351	0.00694709	0.00290057	0.000581805	0.000347452	0.000264815
#
#------------------------
#
208 18	1.77013	1.06398	0.245599	0.133239	0.0354277	0.0246098	0.00866086	0.00461875	0.000709283	0.000529985	0.000401474	0.000281144
#
#------------------------
#
209 18	1.76903	1.06271	0.245193	0.133831	0.0361512	0.0248398	0.00976163	0.00451286	0.00217554	0.000993988	0.000751937	0.000310552
#
#------------------------
#
210 18	1.76792	1.06319	0.244233	0.134379	0.0373593	0.0260393	0.00960059	0.00222251	0.00145499	0.000935952	0.000693191	0.00075017
#
#------------------------
#
211 18	1.76682	1.06476	0.243361	0.133223	0.0375574	0.0267104	0.00943781	0.00272206	0.00206629	0.00128436	0.00042983	0.000299095
#
#------------------------
#
212 18	1.76572	1.06335	0.242778	0.131322	0.0378855	0.0252768	0.0100296	0.0039649	0.00284391	0.00131734	0.000685699	0.00027295
#
#------------------------
#
213 18	1.76462	1.06416	0.243461	0.130584	0.0377063	0.0249198	0.00993959	0.00448813	0.0040458	0.00197345	0.000535387	0.000353171
#
#------------------------
#
214 18	1.76351	1.06536	0.243788	0.130935	0.037366	0.0250542	0.0102441	0.00497297	0.00289202	0.000752684	0.000520165	0.000391837
#
#------------------------
#
215 18	1.76241	1.06573	0.243529	0.131192	0.0380879	0.0253491	0.0109832	0.00548855	0.00198294	0.00121936	0.000538997	0.000392403
#
#------------------------
#
216 18	1.76131	1.06479	0.242113	0.128696	0.0384084	0.0241174	0.0102301	0.00541068	0.0019049	0.00143519	0.00059349	0.000393375
#
#------------------------
#
217 18	1.76021	1.06639	0.242751	0.127662	0.0382226	0.0234965	0.0101905	0.00577734	0.00269826	0.00217163	0.0007665	0.000362274
#
#------------------------
#
218 18	1.7591	1.06643	0.241555	0.126692	0.0385962	0.0227383	0.0102771	0.00649322	0.00314064	0.00117359	0.000802392	4.89853e-05
#
#------------------------
#
219 18	1.758	1.06707	0.241338	0.124059	0.0386283	0.0205721	0.00931395	0.00587821	0.00329629	0.00145314	0.00131338	0.000549142
#
#------------------------
#
220 18	1.7569	1.06619	0.239938	0.121443	0.0389341	0.0178667	0.00830937	0.00554799	0.00346145	0.00181799	0.000626609	0.000462343
#
#------------------------
#
221 18	1.7558	1.06779	0.239172	0.117927	0.0389077	0.0130999	0.00624777	0.00441077	0.00300199	0.00191874	0.00110957	0.00054138
#
#------------------------
#
222 18	1.75469	1.06802	0.237915	0.113564	0.0393199	0.00272979	0.00202586	0.00153023	0.00114765	0.000817786	0.000562769	0.00042506
#
#------------------------
#
223 18	1.75359	1.06711	0.239762	0.114671	0.0407237	0.0070127	0.00482837	0.00363761	0.0027047	0.00174192	0.000426958	0.000324953
#
#------------------------
#
224 18	1.75249	1.06857	0.242303	0.117128	0.0407537	0.00878047	0.0063886	0.00491195	0.00323011	0.00102425	0.000700763	0.000451117
#
#------------------------
#
225 18	1.75139	1.06853	0.242833	0.118858	0.0417472	0.0103306	0.00831375	0.00618899	0.00272956	0.000876275	0.000685952	0.000244247
#
#------------------------
#
226 18	1.75028	1.06933	0.242897	0.119287	0.0429635	0.0116732	0.00812082	0.00610706	0.00153214	0.00104408	0.000872253	0.000397722
#
#------------------------
#
227 18	1.74918	1.06912	0.244641	0.119718	0.0440999	0.0131638	0.00816156	0.0065665	0.00196382	0.00201822	0.00111519	0.000277384
#
#------------------------
#
228 18	1.74808	1.06945	0.245497	0.120838	0.0446186	0.0137339	0.00909516	0.00779814	0.00282061	0.00156245	0.000540651	0.000341698
#
#------------------------
#
229 18	1.74698	1.07003	0.245573	0.120405	0.0458974	0.014926	0.00851141	0.00766069	0.00282448	0.000904954	0.000762845	0.000512918
#
#------------------------
#
230 18	1.74587	1.06994	0.246231	0.120097	0.0463675	0.0151532	0.00869253	0.00773511	0.00315258	0.00152356	0.00061303	0.000321588
#
#------------------------
#
231 18	1.74477	1.07075	0.246867	0.118931	0.0472853	0.0159058	0.00814944	0.00667278	0.00297296	0.00181291	0.00093079	0.00029022
#
#------------------------
#
232 18	1.74367	1.07094	0.246652	0.115632	0.0480943	0.0162852	0.00772867	0.000638005	0.000484347	0.00036884	0.000273838	0.000200224
#
#------------------------
#
233 18	1.74257	1.07138	0.248663	0.117712	0.0493397	0.0176713	0.00793763	0.00317338	0.00256432	0.00205125	0.000802451	0.000391816
#
#------------------------
#
234 18	1.74146	1.07151	0.250483	0.118897	0.0510495	0.0194204	0.00738306	0.00373462	0.00282518	0.00252352	0.000882391	0.000265119
#
#------------------------
#
235 18	1.74036	1.07187	0.251929	0.118193	0.0526007	0.0207201	0.00613379	0.00334872	0.00254522	0.00107752	0.000519096	0.000374137
#
#------------------------
#
236 18	1.73926	1.07214	0.254669	0.119531	0.0549563	0.0228726	0.00409608	0.00271366	0.00206657	0.00111942	0.000859844	0.000544064
#
#------------------------
#
237 18	1.73816	1.07359	0.258984	0.12222	0.0555552	0.022951	0.00391064	0.0025691	0.00204303	0.00109491	0.000878926	0.000274102
#
#------------------------
#
238 18	1.73705	1.07257	0.26175	0.124884	0.0540063	0.0206999	0.00628295	0.00332338	0.00277686	0.000885133	0.000645164	0.00028021
#
#------------------------
#
239 18	1.73595	1.0728	0.263324	0.127015	0.0531065	0.0193828	0.00714785	0.00351841	0.00267686	0.00183873	0.00144528	0.000511932
#
#------------------------
#
240 18	1.73485	1.07433	0.265057	0.127707	0.0523234	0.0179608	0.00753711	0.00277514	0.00213676	0.00191412	0.000863047	0.000563387
#
#------------------------
#
241 18	1.73375	1.07332	0.267878	0.130407	0.0517728	0.0166173	0.0086323	0.00211377	0.00158339	0.000859077	0.000621855	0.000478938
#
#------------------------
#
242 18	1.73264	1.07392	0.268137	0.132153	0.0512521	0.0158259	0.00925769	0.00457319	0.00344918	0.00137126	0.00104725	0.000779055
#
#------------------------
#
243 18	1.73154	1.0749	0.269095	0.13378	0.0514341	0.0158916	0.00887213	0.00526208	0.00353093	0.000323881	0.000237335	0.000177401
#
#------------------------
#
244 18	1.73044	1.07562	0.268868	0.134102	0.0509576	0.0149655	0.00906444	0.00607828	0.0043559	0.0015394	0.000697497	0.000632926
#
#------------------------
#
245 18	1.72934	1.07469	0.269795	0.134386	0.0506487	0.0143664	0.00883591	0.00612254	0.0045138	0.00186337	0.000913779	7.89251e-05
#
#------------------------
#
246 18	1.72823	1.07618	0.269253	0.131855	0.0502575	0.0134124	0.00861902	0.00620653	0.000298537	0.000225071	0.000171529	0.000127095
#
#------------------------
#
247 18	1.72713	1.0763	0.270618	0.13363	0.0505265	0.012748	0.00839525	0.00723364	0.0027652	0.00166803	0.00148477	0.000510844
#
#------------------------
#
248 18	1.72603	1.07686	0.271855	0.134209	0.0510936	0.0120191	0.00766015	0.00761839	0.00381994	0.00150865	0.000732774	0.000562306
#
#------------------------
#
249 18	1.72493	1.07662	0.275341	0.136954	0.0522956	0.011137	0.0069494	0.00615503	0.00398541	0.000960826	0.000735202	0.000515004
#
#------------------------
#
250 18	1.72382	1.07733	0.277907	0.139978	0.0516805	0.00877854	0.00598323	0.00452087	0.00301856	0.001614	0.00116626	0.000858269
#
#------------------------
#
251 18	1.72272	1.07799	0.279386	0.141333	0.0512735	0.00568717	0.00406797	0.00329264	0.00232523	0.00140793	0.0014561	0.000916281
#
#------------------------
#
252 18	1.72162	1.07751	0.280413	0.144215	0.0505351	0.00493324	0.00370093	0.00264046	0.00201813	0.00151333	0.000912944	0.000708036
#
#------------------------
#
253 18	1.72052	1.07787	0.279399	0.145198	0.0504659	0.00873617	0.00684088	0.00436359	0.00332921	0.00224922	0.00042106	0.00031093
#
#------------------------
#
254 18	1.71941	1.07851	0.277913	0.144712	0.0503092	0.0109638	0.00816534	0.00492636	0.00375715	0.00255913	0.0010528	0.000518329
#
#------------------------
#
255 18	1.71831	1.07999	0.2771	0.143436	0.0504977	0.0131362	0.00867914	0.00518284	0.00444471	0.00163881	0.000863697	0.000646327
#
#------------------------
#
256 18	1.71721	1.07867	0.277664	0.143901	0.0517456	0.014085	0.00885823	0.00490052	0.00525631	0.00306953	0.000516512	0.00038208
#
#------------------------
#
257 18	1.71611	1.07929	0.278186	0.146431	0.0520253	0.0151534	0.00986716	0.00459427	0.00351099	0.00201051	0.000782911	0.000613387
#
#------------------------
#
258 18	1.715	1.08055	0.278806	0.148465	0.051704	0.0158857	0.010216	0.00303365	0.00231889	0.000443244	0.000366811	0.000281404
#
#------------------------
#
259 18	1.7139	1.07965	0.277216	0.149138	0.0516002	0.0179385	0.0120819	0.00227491	0.00172567	0.0013192	0.000844239	0.000346866
#
#------------------------
#
260 18	1.7128	1.08024	0.275643	0.146728	0.0513561	0.0189723	0.0125094	0.00394329	0.00287981	0.00243285	0.00108914	0.000419085
#
#------------------------
#
261 18	1.7117	1.08132	0.276488	0.147217	0.0521653	0.0190763	0.0130755	0.00460647	0.00287463	0.00228429	0.0013026	0.000346556
#
#------------------------
#
262 18	1.71059	1.08205	0.276063	0.147708	0.0517482	0.0196745	0.0136435	0.00512586	0.00194162	0.00148293	0.000729215	0.000373285
#
#------------------------
#
263 18	1.70949	1.08101	0.273896	0.145173	0.0514945	0.020791	0.0138597	0.00533792	0.00218153	0.00161445	0.00143783	0.000726194
#
#------------------------
#
264 18	1.70839	1.08228	0.274126	0.144701	0.051626	0.0207092	0.0139808	0.00574066	0.0028352	0.00143574	0.00109521	0.000286661
#
#------------------------
#
265 18	1.70729	1.08284	0.272531	0.14212	0.0516282	0.0214123	0.013442	0.00581098	0.00333467	0.00152525	0.00103005	0.00086259
#
#------------------------
#
266 18	1.70618	1.08295	0.27154	0.138764	0.0515004	0.021776	0.0115504	0.00523477	0.00337587	0.00196069	0.000926025	0.000685313
#
#------------------------
#
267 18	1.70508	1.083	0.269157	0.132708	0.0513041	0.0222374	0.00527286	0.00254276	0.00187938	0.00136151	0.000959345	0.000646537
#
#------------------------
#
268 18	1.70398	1.08358	0.269913	0.132258	0.0520524	0.0235391	0.00490232	0.00348442	0.00269471	0.00166177	0.00137866	0.000775033
#
#------------------------
#
269 18	1.70288	1.08411	0.26961	0.133315	0.0520123	0.0253466	0.00713015	0.004635	0.00338242	0.000391362	0.000300909	0.000219839
#
#------------------------
#
270 18	1.70177	1.08401	0.269902	0.133426	0.0523025	0.0267104	0.00846181	0.00500875	0.00455206	0.00156525	0.000532984	0.00041002
#
#------------------------
#
271 18	1.70067	1.08424	0.269641	0.131676	0.0525917	0.0280982	0.00962577	0.00484115	0.00432643	0.00193366	0.00115281	0.000558444
#
#------------------------
#
272 18	1.69957	1.08444	0.270263	0.129467	0.0531601	0.0297935	0.0113291	0.00453951	0.00183542	0.00153667	0.00118386	0.000510254
#
#------------------------
#
273 18	1.69847	1.08591	0.270651	0.128337	0.0539184	0.0323715	0.013976	0.00358546	0.00197968	0.00151532	0.000153717	0.000116715
#
#------------------------
#
274 18	1.69736	1.08509	0.273715	0.13005	0.0559159	0.0346283	0.016892	0.00250071	0.00183648	0.00132518	0.000920119	0.000615274
#
#------------------------
#
275 18	1.69626	1.08566	0.276573	0.132653	0.0577275	0.0331122	0.0157661	0.00478491	0.00300787	0.0023198	0.00108116	0.000650186
#
#------------------------
#
276 18	1.69516	1.08697	0.277751	0.134177	0.0586022	0.0324961	0.0151024	0.00539955	0.00323841	0.00183062	0.00118332	0.000910349
#
#------------------------
#
277 18	1.69406	1.08717	0.279923	0.135681	0.0604539	0.0323556	0.0150648	0.00614193	0.0033728	0.00103058	0.000654089	0.000501343
#
#------------------------
#
278 18	1.69295	1.08621	0.281439	0.138041	0.0599778	0.0311761	0.013429	0.00650113	0.00219841	0.00152422	0.0010142	0.000728657
#
#------------------------
#
279 18	1.69185	1.08749	0.282834	0.140029	0.0602618	0.0308986	0.0127871	0.00683443	0.00246755	0.00175307	0.00103082	0.000278996
#
#------------------------
#
280 18	1.69075	1.08818	0.282676	0.140476	0.0607596	0.0312115	0.0128967	0.00622943	0.00350614	0.00259773	0.000917827	0.000357751
#
#------------------------
#
281 18	1.68965	1.0872	0.281769	0.138069	0.0611861	0.0312045	0.0124925	0.0059659	0.00407869	0.000920927	0.000746081	0.000567282
#
#------------------------
#
282 18	1.68854	1.08875	0.282461	0.137893	0.062231	0.0325426	0.0133051	0.00523233	0.00541469	0.00298151	0.000630726	0.000402823
#
#------------------------
#
283 18	1.68744	1.08908	0.285318	0.140865	0.0645461	0.0331457	0.013609	0.0045452	0.0032482	0.00224879	0.000972047	0.000491149
#
#------------------------
#
284 18	1.68634	1.08922	0.286516	0.142239	0.0661797	0.03299	0.0135006	0.00279951	0.00224168	0.00162623	0.00103629	0.000844104
#
#------------------------
#
285 18	1.68524	1.08906	0.287791	0.144807	0.0657579	0.0319346	0.0112376	0.00321793	0.00249122	0.00114251	0.000880381	0.000683916
#
#------------------------
#
286 18	1.68413	1.08968	0.288473	0.146722	0.0642415	0.0311088	0.00935437	0.00451878	0.00348188	0.00216389	0.00150061	0.00050871
#
#------------------------
#
287 18	1.68303	1.09013	0.287525	0.145485	0.0629798	0.0309753	0.00820008	0.00463546	0.00357128	0.00319595	0.00119674	0.000575153
#
#------------------------
#
288 18	1.68193	1.0901	0.289648	0.147712	0.0631825	0.0317408	0.00682858	0.00425528	0.00332491	0.00248529	0.00170449	0.00029621
#
#------------------------
#
289 18	1.68083	1.09054	0.290455	0.150116	0.062898	0.03089	0.00372561	0.0025978	0.00200443	0.00153917	0.0011256	0.000512587
#
#------------------------
#
290 18	1.67972	1.09117	0.289382	0.150762	0.0613222	0.0305769	0.00483148	0.00356166	0.00235899	0.00181586	0.00140772	0.000899008
#
#------------------------
#
291 18	1.67862	1.09214	0.288429	0.150579	0.0611193	0.0315588	0.00740736	0.0048977	0.00271349	0.00209722	0.00165316	0.00108341
#
#------------------------
#
292 18	1.67752	1.09089	0.28762	0.151998	0.0605646	0.0313136	0.00938895	0.00594658	0.000194307	0.000150134	0.000115757	8.91924e-05
#
#------------------------
#
293 18	1.67642	1.09159	0.286342	0.149768	0.0601149	0.0317167	0.0103792	0.00713328	0.00251307	0.00152334	0.00140809	0.0010907
#
#------------------------
#
294 18	1.67531	1.09295	0.284521	0.147575	0.0593461	0.0317088	0.0114334	0.00777337	0.00312791	0.00147986	0.000942432	0.000863279
#
#------------------------
#
295 18	1.67421	1.0935	0.282451	0.143078	0.0586088	0.0316296	0.0122525	0.00651641	0.00294246	0.00191608	0.00112693	0.000539464
#
#------------------------
#
296 18	1.67311	1.09342	0.28077	0.138294	0.0581902	0.032021	0.0137169	0.00316988	0.00217368	0.00165447	0.000920207	0.00079645
#
#------------------------
#
297 18	1.67201	1.09372	0.280139	0.137224	0.0575849	0.0324878	0.016134	0.00532275	0.00280712	0.00271428	0.00112848	0.000549184
#
#------------------------
#
298 18	1.6709	1.09434	0.279289	0.133852	0.0575022	0.033408	0.0190678	0.00812255	0.00228811	0.0012273	0.000963447	0.000885445
#
#------------------------
#
299 18	1.6698	1.09395	0.281604	0.134573	0.0587757	0.035601	0.0204954	0.0105495	0.00276987	0.00199983	0.00131777	0.000847821
#
#------------------------
#
300 18	1.6687	1.0946	0.283403	0.13664	0.0599234	0.0369709	0.0197688	0.0102912	0.00380228	0.00239867	0.00144967	0.000526478
#
#------------------------
#
301 18	1.6676	1.09484	0.284738	0.137109	0.061232	0.0388217	0.0199907	0.0106647	0.00477831	0.00305657	0.0011166	0.000370819
#
#------------------------
#
302 18	1.66649	1.09634	0.286078	0.138721	0.0623966	0.0386933	0.0194206	0.00999145	0.00445093	0.00205301	0.000623236	0.000485918
#
#------------------------
#
303 18	1.66539	1.09525	0.286618	0.140418	0.0616388	0.0388717	0.0191981	0.00933997	0.00429849	0.00165644	0.00108299	0.000314203
#
#------------------------
#
304 18	1.66429	1.09575	0.285117	0.137506	0.061353	0.0396011	0.0198745	0.00950385	0.00380489	0.0030274	0.001175	0.00054689
#
#------------------------
#
305 18	1.66319	1.0971	0.287058	0.138983	0.0630195	0.0418647	0.0211512	0.0106312	0.00318684	0.00220219	0.00158305	0.000782745
#
#------------------------
#
306 18	1.66208	1.09761	0.288037	0.14033	0.0643261	0.0435057	0.020943	0.0106436	0.0013458	0.00105114	0.000736594	0.0005134
#
#------------------------
#
307 18	1.66098	1.09678	0.288375	0.142445	0.0648366	0.0416973	0.0197795	0.00823827	0.00317914	0.00246228	0.000548854	0.000406758
#
#------------------------
#
308 18	1.65988	1.09826	0.28756	0.140857	0.0650139	0.0410434	0.0204174	0.00804147	0.00315825	0.00245914	0.00218666	0.00134241
#
#------------------------
#
309 18	1.65878	1.09818	0.288565	0.142896	0.0667415	0.0411961	0.0201618	0.00728739	0.00201728	0.00157039	0.00118569	0.000900432
#
#------------------------
#
310 18	1.65767	1.09797	0.28773	0.14347	0.0652073	0.0394134	0.0193937	0.00497881	0.00233997	0.00181694	0.00141153	0.00121519
#
#------------------------
#
311 18	1.65657	1.09844	0.288214	0.145283	0.064217	0.039094	0.0193182	0.00216487	0.00148628	0.00129209	0.00102428	0.000801301
#
#------------------------
#
312 18	1.65547	1.099	0.286457	0.1448	0.0624588	0.0383954	0.0195056	0.00432912	0.00279808	0.00118407	0.000976664	0.00076653
#
#------------------------
#
313 18	1.65437	1.10029	0.284265	0.14164	0.0606787	0.0376492	0.0197037	0.00621956	0.00423109	0.00169722	0.000796346	0.000529261
#
#------------------------
#
314 18	1.65326	1.09924	0.281667	0.134957	0.0591451	0.0370175	0.0200363	0.00827755	0.00222445	0.00141235	0.00107299	0.000104437
#
#------------------------
#
315 18	1.65216	1.0997	0.280416	0.130491	0.0580877	0.0371635	0.0214469	0.0124852	0.00639005	0.000740679	0.000578103	0.000430733
#
#------------------------
#
316 18	1.65106	1.10119	0.282455	0.131999	0.0595359	0.0387585	0.0233996	0.0119774	0.00676136	0.00261114	0.00179293	0.000971765
#
#------------------------
#
317 18	1.64996	1.09992	0.283193	0.132616	0.0601084	0.0401072	0.0246049	0.0119911	0.00690913	0.00327221	0.00202708	0.000899362
#
#------------------------
#
318 18	1.64885	1.10039	0.283472	0.133366	0.0607732	0.0402281	0.024923	0.0117846	0.00650137	0.00305679	0.00103698	0.000483424
#
#------------------------
#
319 18	1.64775	1.10215	0.282507	0.130818	0.0595109	0.0400261	0.026016	0.0131506	0.00716138	0.00249326	0.00201008	0.00122236
#
#------------------------
#
320 18	1.64665	1.10259	0.283165	0.131614	0.0603568	0.041537	0.028273	0.0136299	0.00788357	0.000809284	0.000620078	0.000471544
#
#------------------------
#
321 18	1.64555	1.1023	0.283219	0.132924	0.0609792	0.0420781	0.0267404	0.0125496	0.00594891	0.00222562	0.00173249	0.000348063
#
#------------------------
#
322 18	1.64444	1.10272	0.282804	0.131645	0.0610163	0.0430544	0.0267338	0.0131944	0.00596051	0.00170495	0.00156744	0.00117732
#
#------------------------
#
323 18	1.64334	1.10341	0.282118	0.131499	0.0613833	0.0423255	0.0255974	0.0127615	0.00449307	0.00167415	0.00130753	0.00102484
#
#------------------------
#
324 18	1.64224	1.1044	0.281146	0.132028	0.0609521	0.0406834	0.0248114	0.0123772	0.00243992	0.00128316	0.00100371	0.000802948
#
#------------------------
#
325 18	1.64114	1.10315	0.278736	0.130271	0.0579881	0.0389401	0.0239674	0.0122771	0.00311948	0.00212736	0.00076382	0.000152906
#
#------------------------
#
326 18	1.64003	1.1035	0.276055	0.121839	0.0555006	0.0377938	0.0239476	0.0134601	0.00706318	0.00368402	0.000789011	0.000616275
#
#------------------------
#
327 18	1.63893	1.10529	0.27675	0.121458	0.0557527	0.0385477	0.0253143	0.0156927	0.00762378	0.00479508	0.00195793	0.00144537
#
#------------------------
#
328 18	1.63783	1.10386	0.277546	0.121554	0.0562656	0.0394761	0.026002	0.0159901	0.00734051	0.00443417	0.00204481	0.000966524
#
#------------------------
#
329 18	1.63673	1.10541	0.276727	0.119586	0.0553457	0.0391092	0.0265384	0.0174411	0.00846333	0.00506431	0.00137885	0.000893404
#
#------------------------
#
330 18	1.63562	1.10604	0.276501	0.119143	0.055522	0.0394949	0.0272189	0.0172395	0.00801107	0.00418977	0.00148177	0.00116487
#
#------------------------
#
331 18	1.63452	1.10649	0.275357	0.117564	0.0550765	0.0399761	0.0282261	0.0168965	0.00823558	0.00392707	0.000615155	0.000483979
#
#------------------------
#
332 18	1.63342	1.10626	0.273664	0.116231	0.0547415	0.0393597	0.0262473	0.0159647	0.00797748	0.00231389	0.000851709	0.000684888
#
#------------------------
#
333 18	1.63232	1.10647	0.270644	0.110997	0.051102	0.0361927	0.0243795	0.0151045	0.0078506	0.00262167	0.000779029	0.000429927
#
#------------------------
#
334 18	1.63121	1.1072	0.270325	0.107757	0.0502172	0.0361012	0.0250772	0.0165618	0.0100528	0.00454961	0.00302097	0.00154773
#
#------------------------
#
335 18	1.63011	1.10858	0.269538	0.105028	0.0490849	0.0355668	0.0249483	0.0167419	0.0108087	0.00522438	0.00325406	0.00107808
#
#------------------------
#
336 18	1.62901	1.10726	0.268126	0.10245	0.0480894	0.0352525	0.0251833	0.0175089	0.0109692	0.00526156	0.00282276	0.000942781
#
#------------------------
#
337 18	1.62791	1.10907	0.266414	0.0999701	0.0472848	0.0351929	0.0256966	0.0170906	0.0103389	0.00508672	0.00198085	0.000264573
#
#------------------------
#
