476	0.264004 2.51935	1.6	2.72	1.41333	1.96213
477	0.264559 2.4139	1.6	2.72	1.41333	1.96213
478	0.265114 2.39377	1.6	2.72	1.41333	1.96213
479	0.265668 2.37611	1.6	2.72	1.41333	1.96213
480	0.266223 2.24437	1.6	2.72	1.41333	1.96213
481	0.266778 2.70272	1.6	2.72	1.41333	1.96213
482	0.267332 2.66392	1.6	2.72	1.41333	1.96213
483	0.267887 2.63861	1.6	2.72	1.41333	1.96213
484	0.268441 2.53821	1.6	2.72	1.41333	1.96213
485	0.268996 2.51192	1.6	2.72	1.41333	1.96213
486	0.269551 2.45649	1.6	2.72	1.41333	1.96213
487	0.270105 2.50946	1.6	2.72	1.41333	1.96213
488	0.27066 2.43749	1.6	2.72	1.41333	1.96213
489	0.271215 2.38894	1.6	2.72	1.41333	1.96213
490	0.271769 2.47701	1.6	2.72	1.41333	1.96213
491	0.272324 2.38901	1.6	2.72	1.41333	1.96213
492	0.272879 2.30465	1.6	2.72	1.41333	1.96213
493	0.273433 2.27212	1.6	2.72	1.41333	1.96213
494	0.273988 2.24578	1.6	2.72	1.41333	1.96213
495	0.274542 2.14297	1.6	2.72	1.41333	1.96213
496	0.275097 2.34266	1.6	2.72	1.41333	1.96213
497	0.275652 2.28723	1.6	2.72	1.41333	1.96213
498	0.276206 2.23082	1.6	2.72	1.41333	1.96213
499	0.276761 2.08739	1.6	2.72	1.41333	1.96213
500	0.277316 2.11505	1.6	2.72	1.41333	1.96213
501	0.27787 1.99453	1.6	2.72	1.41333	1.96213
502	0.278425 2.02523	1.6	2.72	1.41333	1.96213
503	0.278979 1.91711	1.6	2.72	1.41333	1.96213
504	0.279534 1.8199	1.6	2.72	1.41333	1.96213
505	0.280089 2.50784	1.6	2.72	1.41333	1.96213
506	0.280643 2.43757	1.6	2.72	1.41333	1.96213
507	0.281198 2.42348	1.6	2.72	1.41333	1.96213
508	0.281753 2.34417	1.6	2.72	1.41333	1.96213
509	0.282307 2.34598	1.6	2.72	1.41333	1.96213
510	0.282862 2.27402	1.6	2.72	1.41333	1.96213
511	0.283417 2.30673	1.6	2.72	1.41333	1.96213
512	0.283971 2.2513	1.6	2.72	1.41333	1.96213
513	0.284526 2.18621	1.6	2.72	1.41333	1.96213
514	0.28508 2.04279	1.6	2.72	1.41333	1.96213
515	0.285635 2.20282	1.6	2.72	1.41333	1.96213
516	0.28619 2.08698	1.6	2.72	1.41333	1.96213
517	0.286744 2.05336	1.6	2.72	1.41333	1.96213
518	0.287299 2.04836	1.6	2.72	1.41333	1.96213
519	0.287854 1.96918	1.6	2.72	1.41333	1.96213
520	0.288408 2.13621	1.6	2.72	1.41333	1.96213
521	0.288963 2.05607	1.6	2.72	1.41333	1.96213
522	0.289517 2.03594	1.6	2.72	1.41333	1.96213
523	0.290072 1.90238	1.6	2.72	1.41333	1.96213
524	0.290627 1.8963	1.6	2.72	1.41333	1.96213
525	0.291181 1.80471	1.6	2.72	1.41333	1.96213
526	0.291736 1.85144	1.6	2.72	1.41333	1.96213
527	0.292291 1.74864	1.6	2.72	1.41333	1.96213
528	0.292845 1.63793	1.6	2.72	1.41333	1.96213
529	0.2934 2.00587	1.6	2.72	1.41333	1.96213
530	0.293955 1.89762	1.6	2.72	1.41333	1.96213
531	0.294509 1.80086	1.6	2.72	1.41333	1.96213
532	0.295064 1.78073	1.6	2.72	1.41333	1.96213
533	0.295618 1.75439	1.6	2.72	1.41333	1.96213
534	0.296173 1.6429	1.6	2.72	1.41333	1.96213
535	0.296728 1.68963	1.6	2.72	1.41333	1.96213
536	0.297282 1.61045	1.6	2.72	1.41333	1.96213
537	0.297837 1.50842	1.6	2.72	1.41333	1.96213
538	0.298392 1.6545	1.6	2.72	1.41333	1.96213
539	0.298946 1.50853	1.6	2.72	1.41333	1.96213
540	0.299501 1.34921	1.6	2.72	1.41333	1.96213
541	0.300055 1.29152	1.6	2.72	1.41333	1.96213
542	0.30061 1.26511	1.6	2.72	1.41333	1.96213
543	0.301165 1.09293	1.6	2.72	1.41333	1.96213
544	0.301719 2.17158	1.6	2.72	1.41333	1.96213
545	0.302274 2.14146	1.6	2.72	1.41333	1.96213
546	0.302829 2.08721	1.6	2.72	1.41333	1.96213
547	0.303383 1.98682	1.6	2.72	1.41333	1.96213
548	0.303938 2.02094	1.6	2.72	1.41333	1.96213
549	0.304493 1.93657	1.6	2.72	1.41333	1.96213
550	0.305047 1.96674	1.6	2.72	1.41333	1.96213
551	0.305602 1.90264	1.6	2.72	1.41333	1.96213
552	0.306156 1.84876	1.6	2.72	1.41333	1.96213
553	0.306711 1.95455	1.6	2.72	1.41333	1.96213
554	0.307266 1.85416	1.6	2.72	1.41333	1.96213
555	0.30782 1.7206	1.6	2.72	1.41333	1.96213
556	0.308375 1.72072	1.6	2.72	1.41333	1.96213
557	0.30893 1.69438	1.6	2.72	1.41333	1.96213
558	0.309484 1.6028	1.6	2.72	1.41333	1.96213
559	0.310039 1.79994	1.6	2.72	1.41333	1.96213
560	0.310593 1.74452	1.6	2.72	1.41333	1.96213
561	0.311148 1.67942	1.6	2.72	1.41333	1.96213
562	0.311703 1.49466	1.6	2.72	1.41333	1.96213
563	0.312257 1.56366	1.6	2.72	1.41333	1.96213
564	0.312812 1.4018	1.6	2.72	1.41333	1.96213
565	0.313367 1.51881	1.6	2.72	1.41333	1.96213
566	0.313921 1.39828	1.6	2.72	1.41333	1.96213
567	0.314476 1.25864	1.6	2.72	1.41333	1.96213
568	0.315031 1.64935	1.6	2.72	1.41333	1.96213
569	0.315585 1.61418	1.6	2.72	1.41333	1.96213
570	0.31614 1.54909	1.6	2.72	1.41333	1.96213
571	0.316694 1.38541	1.6	2.72	1.41333	1.96213
572	0.317249 1.42175	1.6	2.72	1.41333	1.96213
573	0.317804 1.29255	1.6	2.72	1.41333	1.96213
574	0.318358 1.32325	1.6	2.72	1.41333	1.96213
575	0.318913 1.21141	1.6	2.72	1.41333	1.96213
576	0.319468 1.12576	1.6	2.72	1.41333	1.96213
577	0.320022 1.30583	1.6	2.72	1.41333	1.96213
578	0.320577 1.22665	1.6	2.72	1.41333	1.96213
579	0.321131 1.10472	1.6	2.72	1.41333	1.96213
580	0.321686 0.820515	1.6	2.72	1.41333	1.96213
581	0.322241 0.921625	1.6	2.72	1.41333	1.96213
582	0.322795 0.633606	1.6	2.72	1.41333	1.96213
583	0.32335 1.42436	1.6	2.72	1.41333	1.96213
584	0.323905 1.34	1.6	2.72	1.41333	1.96213
585	0.324459 1.2625	1.6	2.72	1.41333	1.96213
586	0.325014 1.24965	1.6	2.72	1.41333	1.96213
587	0.325568 1.17046	1.6	2.72	1.41333	1.96213
588	0.326123 1.18826	1.6	2.72	1.41333	1.96213
589	0.326678 1.03243	1.6	2.72	1.41333	1.96213
590	0.327232 1.03634	1.6	2.72	1.41333	1.96213
591	0.327787 0.811194	1.6	2.72	1.41333	1.96213
592	0.328342 1.04767	1.6	2.72	1.41333	1.96213
593	0.328896 0.906894	1.6	2.72	1.41333	1.96213
594	0.329451 0.775102	1.6	2.72	1.41333	1.96213
595	0.330006 0.736485	1.6	2.72	1.41333	1.96213
596	0.33056 0.634586	1.6	2.72	1.41333	1.96213
597	0.331115 0.911171	1.6	2.72	1.41333	1.96213
598	0.331669 0.840669	1.6	2.72	1.41333	1.96213
599	0.332224 0.750216	1.6	2.72	1.41333	1.96213
600	0.332779 0.735483	1.6	2.72	1.41333	1.96213
601	0.333333 0.50671	1.6	2.72	1.41333	1.96213
602	0.333888 0.63007	1.6	2.72	1.41333	1.96213
603	0.334443 0.450491	1.6	2.72	1.41333	1.96213
604	0.334997 0.193949	1.6	2.72	1.41333	1.96213
605	0.335552 0.107307	1.6	2.72	1.41333	1.96213
606	0.336106 1.73254	1.6	2.72	1.41333	0.498667
607	0.336661 1.68216	1.6	2.72	1.41333	0.498667
608	0.337216 1.64817	1.6	2.72	1.41333	0.498667
609	0.33777 1.64095	1.6	2.72	1.41333	0.498667
610	0.338325 1.56164	1.6	2.72	1.41333	0.498667
611	0.33888 1.46859	1.6	2.72	1.41333	0.498667
612	0.339434 1.49877	1.6	2.72	1.41333	0.498667
613	0.339989 1.43466	1.6	2.72	1.41333	0.498667
614	0.340544 1.38947	1.6	2.72	1.41333	0.498667
615	0.341098 1.49525	1.6	2.72	1.41333	0.498667
616	0.341653 1.39486	1.6	2.72	1.41333	0.498667
617	0.342207 1.39499	1.6	2.72	1.41333	0.498667
618	0.342762 1.24903	1.6	2.72	1.41333	0.498667
619	0.343317 1.24294	1.6	2.72	1.41333	0.498667
620	0.343871 1.12242	1.6	2.72	1.41333	0.498667
621	0.344426 1.36876	1.6	2.72	1.41333	0.498667
622	0.344981 1.29679	1.6	2.72	1.41333	0.498667
623	0.345535 1.22798	1.6	2.72	1.41333	0.498667
624	0.34609 1.23792	1.6	2.72	1.41333	0.498667
625	0.346644 1.09196	1.6	2.72	1.41333	0.498667
626	0.347199 0.932638	1.6	2.72	1.41333	0.498667
627	0.347754 1.05083	1.6	2.72	1.41333	0.498667
628	0.348308 0.917905	1.6	2.72	1.41333	0.498667
629	0.348863 0.871434	1.6	2.72	1.41333	0.498667
630	0.349418 1.21817	1.6	2.72	1.41333	0.498667
631	0.349972 1.15488	1.6	2.72	1.41333	0.498667
632	0.350527 1.09764	1.6	2.72	1.41333	0.498667
633	0.351082 1.08733	1.6	2.72	1.41333	0.498667
634	0.351636 0.953772	1.6	2.72	1.41333	0.498667
635	0.352191 0.823386	1.6	2.72	1.41333	0.498667
636	0.352745 0.929176	1.6	2.72	1.41333	0.498667
637	0.3533 0.788397	1.6	2.72	1.41333	0.498667
638	0.353855 0.636349	1.6	2.72	1.41333	0.498667
639	0.354409 0.817595	1.6	2.72	1.41333	0.498667
640	0.354964 0.738412	1.6	2.72	1.41333	0.498667
641	0.355519 0.656641	1.6	2.72	1.41333	0.498667
642	0.356073 0.641907	1.6	2.72	1.41333	0.498667
643	0.356628 0.457275	1.6	2.72	1.41333	0.498667
644	0.357182 1.04438	1.6	2.72	1.41333	0.498667
645	0.357737 0.965065	1.6	2.72	1.41333	0.498667
646	0.358292 0.872017	1.6	2.72	1.41333	0.498667
647	0.358846 0.839488	1.6	2.72	1.41333	0.498667
648	0.359401 0.781669	1.6	2.72	1.41333	0.498667
649	0.359956 0.702485	1.6	2.72	1.41333	0.498667
650	0.36051 0.757073	1.6	2.72	1.41333	0.498667
651	0.361065 0.677889	1.6	2.72	1.41333	0.498667
652	0.36162 0.564641	1.6	2.72	1.41333	0.498667
653	0.362174 0.300696	1.6	2.72	1.41333	0.498667
654	0.362729 0.579695	1.6	2.72	1.41333	0.498667
655	0.363283 0.417833	1.6	2.72	1.41333	0.498667
656	0.363838 0.380044	1.6	2.72	1.41333	0.498667
657	0.364393 0.33373	1.6	2.72	1.41333	0.498667
658	0.364947 0.190493	1.6	2.72	1.41333	0.498667
659	0.365502 0.483352	1.6	2.72	1.41333	0.498667
660	0.366057 0.380546	1.6	2.72	1.41333	0.498667
661	0.366611 0.261983	1.6	2.72	1.41333	0.498667
662	0.367166 0.267506	1.6	2.72	1.41333	0.498667
663	0.36772 0.062617	1.6	2.72	1.41333	0.498667
664	0.368275 0.170773	1.6	2.72	1.41333	0.498667
665	0.36883 -0.013859	1.6	2.72	1.41333	0.498667
666	0.369384 -0.0751914	1.6	2.72	1.41333	0.498667
667	0.369939 -0.347633	1.6	2.72	1.41333	0.498667
668	0.370494 0.646516	1.6	2.72	1.41333	0.498667
669	0.371048 0.582406	1.6	2.72	1.41333	0.498667
670	0.371603 0.537214	1.6	2.72	1.41333	0.498667
671	0.372158 0.51568	1.6	2.72	1.41333	0.498667
672	0.372712 0.359856	1.6	2.72	1.41333	0.498667
673	0.373267 0.470828	1.6	2.72	1.41333	0.498667
674	0.373821 0.347662	1.6	2.72	1.41333	0.498667
675	0.374376 0.318909	1.6	2.72	1.41333	0.498667
676	0.374931 0.0901362	1.6	2.72	1.41333	0.498667
677	0.375485 0.265019	1.6	2.72	1.41333	0.498667
678	0.37604 0.164753	1.6	2.72	1.41333	0.498667
679	0.376595 0.0675339	1.6	2.72	1.41333	0.498667
680	0.377149 0.0603935	1.6	2.72	1.41333	0.498667
681	0.377704 -0.0816633	1.6	2.72	1.41333	0.498667
682	0.378258 0.193741	1.6	2.72	1.41333	0.498667
683	0.378813 0.114557	1.6	2.72	1.41333	0.498667
684	0.379368 0.0215653	1.6	2.72	1.41333	0.498667
685	0.379922 -0.20104	1.6	2.72	1.41333	0.498667
686	0.380477 -0.172747	1.6	2.72	1.41333	0.498667
687	0.381032 -0.387949	1.6	2.72	1.41333	0.498667
688	0.381586 -0.265759	1.6	2.72	1.41333	0.498667
689	0.382141 -0.49699	1.6	2.72	1.41333	0.498667
690	0.382696 -0.596034	1.6	2.72	1.41333	0.498667
691	0.38325 -0.059362	1.6	2.72	1.41333	0.498667
692	0.383805 -0.191105	1.6	2.72	1.41333	0.498667
693	0.384359 -0.236591	1.6	2.72	1.41333	0.498667
694	0.384914 -0.267354	1.6	2.72	1.41333	0.498667
695	0.385469 -0.510216	1.6	2.72	1.41333	0.498667
696	0.386023 -0.380622	1.6	2.72	1.41333	0.498667
697	0.386578 -0.597912	1.6	2.72	1.41333	0.498667
698	0.387133 -0.638988	1.6	2.72	1.41333	0.498667
699	0.387687 -0.970486	1.6	2.72	1.41333	0.498667
700	0.388242 -0.643881	1.6	2.72	1.41333	0.498667
701	0.388796 -0.90405	1.6	2.72	1.41333	0.498667
702	0.389351 -0.959215	1.6	2.72	1.41333	0.498667
703	0.389906 -1.03829	1.6	2.72	1.41333	0.498667
704	0.39046 -1.34331	1.6	2.72	1.41333	0.498667
705	0.391015 2.30869	1.6	-0.266667	0.517333	1.06613
706	0.39157 2.2876	1.6	-0.266667	0.517333	1.06613
707	0.392124 2.26989	1.6	-0.266667	0.517333	1.06613
708	0.392679 2.19961	1.6	-0.266667	0.517333	1.06613
709	0.393233 2.19538	1.6	-0.266667	0.517333	1.06613
710	0.393788 2.15658	1.6	-0.266667	0.517333	1.06613
711	0.394343 2.18816	1.6	-0.266667	0.517333	1.06613
712	0.394897 2.14936	1.6	-0.266667	0.517333	1.06613
713	0.395452 2.1038	1.6	-0.266667	0.517333	1.06613
714	0.396007 2.02366	1.6	-0.266667	0.517333	1.06613
715	0.396561 2.10757	1.6	-0.266667	0.517333	1.06613
716	0.397116 2.06877	1.6	-0.266667	0.517333	1.06613
717	0.397671 2.03106	1.6	-0.266667	0.517333	1.06613
718	0.398225 2.03624	1.6	-0.266667	0.517333	1.06613
719	0.39878 1.92799	1.6	-0.266667	0.517333	1.06613
720	0.399334 1.82255	1.6	-0.266667	0.517333	1.06613
721	0.399889 2.04164	1.6	-0.266667	0.517333	1.06613
722	0.400444 1.97473	1.6	-0.266667	0.517333	1.06613
723	0.400998 1.95727	1.6	-0.266667	0.517333	1.06613
724	0.401553 1.9422	1.6	-0.266667	0.517333	1.06613
725	0.402108 1.8418	1.6	-0.266667	0.517333	1.06613
726	0.402662 1.9108	1.6	-0.266667	0.517333	1.06613
727	0.403217 1.83149	1.6	-0.266667	0.517333	1.06613
728	0.403771 1.73844	1.6	-0.266667	0.517333	1.06613
729	0.404326 1.70591	1.6	-0.266667	0.517333	1.06613
730	0.404881 1.95731	1.6	-0.266667	0.517333	1.06613
731	0.405435 1.91851	1.6	-0.266667	0.517333	1.06613
732	0.40599 1.8932	1.6	-0.266667	0.517333	1.06613
733	0.406545 1.7928	1.6	-0.266667	0.517333	1.06613
734	0.407099 1.76651	1.6	-0.266667	0.517333	1.06613
735	0.407654 1.71108	1.6	-0.266667	0.517333	1.06613
736	0.408209 1.76405	1.6	-0.266667	0.517333	1.06613
737	0.408763 1.69209	1.6	-0.266667	0.517333	1.06613
738	0.409318 1.64353	1.6	-0.266667	0.517333	1.06613
739	0.409872 1.7316	1.6	-0.266667	0.517333	1.06613
740	0.410427 1.64361	1.6	-0.266667	0.517333	1.06613
741	0.410982 1.53898	1.6	-0.266667	0.517333	1.06613
742	0.411536 1.52671	1.6	-0.266667	0.517333	1.06613
743	0.412091 1.50037	1.6	-0.266667	0.517333	1.06613
744	0.412646 1.39756	1.6	-0.266667	0.517333	1.06613
745	0.4132 1.80672	1.6	-0.266667	0.517333	1.06613
746	0.413755 1.73644	1.6	-0.266667	0.517333	1.06613
747	0.414309 1.74261	1.6	-0.266667	0.517333	1.06613
748	0.414864 1.65461	1.6	-0.266667	0.517333	1.06613
749	0.415419 1.64486	1.6	-0.266667	0.517333	1.06613
750	0.415973 1.58075	1.6	-0.266667	0.517333	1.06613
751	0.416528 1.6056	1.6	-0.266667	0.517333	1.06613
752	0.417083 1.57043	1.6	-0.266667	0.517333	1.06613
753	0.417637 1.48508	1.6	-0.266667	0.517333	1.06613
754	0.418192 1.32926	1.6	-0.266667	0.517333	1.06613
755	0.418747 1.52195	1.6	-0.266667	0.517333	1.06613
756	0.419301 1.43759	1.6	-0.266667	0.517333	1.06613
757	0.419856 1.36009	1.6	-0.266667	0.517333	1.06613
758	0.42041 1.34724	1.6	-0.266667	0.517333	1.06613
759	0.420965 1.26805	1.6	-0.266667	0.517333	1.06613
760	0.42152 1.45534	1.6	-0.266667	0.517333	1.06613
761	0.422074 1.35494	1.6	-0.266667	0.517333	1.06613
762	0.422629 1.35507	1.6	-0.266667	0.517333	1.06613
763	0.423184 1.20911	1.6	-0.266667	0.517333	1.06613
764	0.423738 1.20302	1.6	-0.266667	0.517333	1.06613
765	0.424293 1.07465	1.6	-0.266667	0.517333	1.06613
766	0.424847 1.15032	1.6	-0.266667	0.517333	1.06613
767	0.425402 1.01857	1.6	-0.266667	0.517333	1.06613
768	0.425957 0.907866	1.6	-0.266667	0.517333	1.06613
769	0.426511 1.61184	1.6	-0.266667	0.517333	1.06613
770	0.427066 1.55025	1.6	-0.266667	0.517333	1.06613
771	0.427621 1.48251	1.6	-0.266667	0.517333	1.06613
772	0.428175 1.46842	1.6	-0.266667	0.517333	1.06613
773	0.42873 1.44213	1.6	-0.266667	0.517333	1.06613
774	0.429285 1.3867	1.6	-0.266667	0.517333	1.06613
775	0.429839 1.41941	1.6	-0.266667	0.517333	1.06613
776	0.430394 1.31034	1.6	-0.266667	0.517333	1.06613
777	0.430948 1.31915	1.6	-0.266667	0.517333	1.06613
778	0.431503 1.1645	1.6	-0.266667	0.517333	1.06613
779	0.432058 1.2956	1.6	-0.266667	0.517333	1.06613
780	0.432612 1.24017	1.6	-0.266667	0.517333	1.06613
781	0.433167 1.1863	1.6	-0.266667	0.517333	1.06613
782	0.433722 1.16477	1.6	-0.266667	0.517333	1.06613
783	0.434276 1.02134	1.6	-0.266667	0.517333	1.06613
784	0.434831 1.26047	1.6	-0.266667	0.517333	1.06613
785	0.435385 1.17247	1.6	-0.266667	0.517333	1.06613
786	0.43594 1.0757	1.6	-0.266667	0.517333	1.06613
787	0.436495 1.05558	1.6	-0.266667	0.517333	1.06613
788	0.437049 1.02923	1.6	-0.266667	0.517333	1.06613
789	0.437604 0.926428	1.6	-0.266667	0.517333	1.06613
790	0.438159 0.952905	1.6	-0.266667	0.517333	1.06613
791	0.438713 0.873722	1.6	-0.266667	0.517333	1.06613
792	0.439268 0.783269	1.6	-0.266667	0.517333	1.06613
793	0.439823 1.10987	1.6	-0.266667	0.517333	1.06613
794	0.440377 1.03056	1.6	-0.266667	0.517333	1.06613
795	0.440932 0.937515	1.6	-0.266667	0.517333	1.06613
796	0.441486 0.839763	1.6	-0.266667	0.517333	1.06613
797	0.442041 0.847166	1.6	-0.266667	0.517333	1.06613
798	0.442596 0.767983	1.6	-0.266667	0.517333	1.06613
799	0.44315 0.822571	1.6	-0.266667	0.517333	1.06613
800	0.443705 0.743387	1.6	-0.266667	0.517333	1.06613
801	0.44426 0.630139	1.6	-0.266667	0.517333	1.06613
802	0.444814 0.38645	1.6	-0.266667	0.517333	1.06613
803	0.445369 0.645193	1.6	-0.266667	0.517333	1.06613
804	0.445923 0.492012	1.6	-0.266667	0.517333	1.06613
805	0.446478 0.445542	1.6	-0.266667	0.517333	1.06613
806	0.447033 0.399228	1.6	-0.266667	0.517333	1.06613
807	0.447587 0.25599	1.6	-0.266667	0.517333	1.06613
808	0.448142 1.28426	1.6	-0.266667	0.517333	1.06613
809	0.448697 1.24546	1.6	-0.266667	0.517333	1.06613
810	0.449251 1.19989	1.6	-0.266667	0.517333	1.06613
811	0.449806 1.11975	1.6	-0.266667	0.517333	1.06613
812	0.450361 1.09346	1.6	-0.266667	0.517333	1.06613
813	0.450915 1.02935	1.6	-0.266667	0.517333	1.06613
814	0.45147 1.091	1.6	-0.266667	0.517333	1.06613
815	0.452024 1.01904	1.6	-0.266667	0.517333	1.06613
816	0.452579 0.950222	1.6	-0.266667	0.517333	1.06613
817	0.453134 1.05855	1.6	-0.266667	0.517333	1.06613
818	0.453688 0.970557	1.6	-0.266667	0.517333	1.06613
819	0.454243 0.865935	1.6	-0.266667	0.517333	1.06613
820	0.454798 0.853662	1.6	-0.266667	0.517333	1.06613
821	0.455352 0.827319	1.6	-0.266667	0.517333	1.06613
822	0.455907 0.724513	1.6	-0.266667	0.517333	1.06613
823	0.456461 0.9242	1.6	-0.266667	0.517333	1.06613
824	0.457016 0.868771	1.6	-0.266667	0.517333	1.06613
825	0.457571 0.803677	1.6	-0.266667	0.517333	1.06613
826	0.458125 0.668936	1.6	-0.266667	0.517333	1.06613
827	0.45868 0.696596	1.6	-0.266667	0.517333	1.06613
828	0.459235 0.555817	1.6	-0.266667	0.517333	1.06613
829	0.459789 0.606777	1.6	-0.266667	0.517333	1.06613
830	0.460344 0.4784	1.6	-0.266667	0.517333	1.06613
831	0.460899 0.409292	1.6	-0.266667	0.517333	1.06613
832	0.461453 0.773609	1.6	-0.266667	0.517333	1.06613
833	0.462008 0.673214	1.6	-0.266667	0.517333	1.06613
834	0.462562 0.661768	1.6	-0.266667	0.517333	1.06613
835	0.463117 0.507125	1.6	-0.266667	0.517333	1.06613
836	0.463672 0.501038	1.6	-0.266667	0.517333	1.06613
837	0.464226 0.380516	1.6	-0.266667	0.517333	1.06613
838	0.464781 0.448332	1.6	-0.266667	0.517333	1.06613
839	0.465336 0.356747	1.6	-0.266667	0.517333	1.06613
840	0.46589 0.279784	1.6	-0.266667	0.517333	1.06613
841	0.466445 0.401975	1.6	-0.266667	0.517333	1.06613
842	0.466999 0.246151	1.6	-0.266667	0.517333	1.06613
843	0.467554 0.250055	1.6	-0.266667	0.517333	1.06613
844	0.468109 0.0249105	1.6	-0.266667	0.517333	1.06613
845	0.468663 0.0557432	1.6	-0.266667	0.517333	1.06613
846	0.469218 -0.166807	1.6	-0.266667	0.517333	1.06613
847	0.469773 0.496884	1.6	-0.266667	0.517333	1.06613
848	0.470327 0.432774	1.6	-0.266667	0.517333	1.06613
849	0.470882 0.387582	1.6	-0.266667	0.517333	1.06613
850	0.471436 0.366048	1.6	-0.266667	0.517333	1.06613
851	0.471991 0.201543	1.6	-0.266667	0.517333	1.06613
852	0.472546 0.321196	1.6	-0.266667	0.517333	1.06613
853	0.4731 0.19803	1.6	-0.266667	0.517333	1.06613
854	0.473655 0.169277	1.6	-0.266667	0.517333	1.06613
855	0.47421 -0.0516414	1.6	-0.266667	0.517333	1.06613
856	0.474764 0.115387	1.6	-0.266667	0.517333	1.06613
857	0.475319 0.0151205	1.6	-0.266667	0.517333	1.06613
858	0.475874 -0.0820981	1.6	-0.266667	0.517333	1.06613
859	0.476428 -0.0892385	1.6	-0.266667	0.517333	1.06613
860	0.476983 -0.231295	1.6	-0.266667	0.517333	1.06613
861	0.477537 0.0441087	1.6	-0.266667	0.517333	1.06613
862	0.478092 -0.0350747	1.6	-0.266667	0.517333	1.06613
863	0.478647 -0.128067	1.6	-0.266667	0.517333	1.06613
864	0.479201 -0.350672	1.6	-0.266667	0.517333	1.06613
865	0.479756 -0.322379	1.6	-0.266667	0.517333	1.06613
866	0.480311 -0.537581	1.6	-0.266667	0.517333	1.06613
867	0.480865 -0.435647	1.6	-0.266667	0.517333	1.06613
868	0.48142 -0.646622	1.6	-0.266667	0.517333	1.06613
869	0.481974 -0.745666	1.6	-0.266667	0.517333	1.06613
870	0.482529 0.836538	1.6	-0.266667	0.517333	-0.397333
871	0.483084 0.80642	1.6	-0.266667	0.517333	-0.397333
872	0.483638 0.760854	1.6	-0.266667	0.517333	-0.397333
873	0.484193 0.651777	1.6	-0.266667	0.517333	-0.397333
874	0.484748 0.685897	1.6	-0.266667	0.517333	-0.397333
875	0.485302 0.601531	1.6	-0.266667	0.517333	-0.397333
876	0.485857 0.631705	1.6	-0.266667	0.517333	-0.397333
877	0.486412 0.567595	1.6	-0.266667	0.517333	-0.397333
878	0.486966 0.482245	1.6	-0.266667	0.517333	-0.397333
879	0.487521 0.619511	1.6	-0.266667	0.517333	-0.397333
880	0.488075 0.511261	1.6	-0.266667	0.517333	-0.397333
881	0.48863 0.405812	1.6	-0.266667	0.517333	-0.397333
882	0.489185 0.385685	1.6	-0.266667	0.517333	-0.397333
883	0.489739 0.359342	1.6	-0.266667	0.517333	-0.397333
884	0.490294 0.267757	1.6	-0.266667	0.517333	-0.397333
885	0.490849 0.464904	1.6	-0.266667	0.517333	-0.397333
886	0.491403 0.409475	1.6	-0.266667	0.517333	-0.397333
887	0.491958 0.344381	1.6	-0.266667	0.517333	-0.397333
888	0.492512 0.179876	1.6	-0.266667	0.517333	-0.397333
889	0.493067 0.228619	1.6	-0.266667	0.517333	-0.397333
890	0.493622 0.0754377	1.6	-0.266667	0.517333	-0.397333
891	0.494176 0.183767	1.6	-0.266667	0.517333	-0.397333
892	0.494731 0.0632439	1.6	-0.266667	0.517333	-0.397333
893	0.495286 -0.0677212	1.6	-0.266667	0.517333	-0.397333
894	0.49584 0.334569	1.6	-0.266667	0.517333	-0.397333
895	0.496395 0.279141	1.6	-0.266667	0.517333	-0.397333
896	0.49695 0.214046	1.6	-0.266667	0.517333	-0.397333
897	0.497504 0.0706243	1.6	-0.266667	0.517333	-0.397333
898	0.498059 0.0867091	1.6	-0.266667	0.517333	-0.397333
899	0.498613 -0.0424949	1.6	-0.266667	0.517333	-0.397333
900	0.499168 -0.00310987	1.6	-0.266667	0.517333	-0.397333
901	0.499723 -0.123633	1.6	-0.266667	0.517333	-0.397333
902	0.500277 -0.209276	1.6	-0.266667	0.517333	-0.397333
903	0.500832 -0.029211	1.6	-0.266667	0.517333	-0.397333
904	0.501387 -0.108394	1.6	-0.266667	0.517333	-0.397333
905	0.501941 -0.221643	1.6	-0.266667	0.517333	-0.397333
906	0.502496 -0.485587	1.6	-0.266667	0.517333	-0.397333
907	0.50305 -0.413415	1.6	-0.266667	0.517333	-0.397333
908	0.503605 -0.672496	1.6	-0.266667	0.517333	-0.397333
909	0.50416 0.0893209	1.6	-0.266667	0.517333	-0.397333
910	0.504714 0.004955	1.6	-0.266667	0.517333	-0.397333
911	0.505269 -0.0725411	1.6	-0.266667	0.517333	-0.397333
912	0.505824 -0.0853939	1.6	-0.266667	0.517333	-0.397333
913	0.506378 -0.144321	1.6	-0.266667	0.517333	-0.397333
914	0.506933 -0.126525	1.6	-0.266667	0.517333	-0.397333
915	0.507488 -0.282349	1.6	-0.266667	0.517333	-0.397333
916	0.508042 -0.298701	1.6	-0.266667	0.517333	-0.397333
917	0.508597 -0.503589	1.6	-0.266667	0.517333	-0.397333
918	0.509151 -0.287367	1.6	-0.266667	0.517333	-0.397333
919	0.509706 -0.428146	1.6	-0.266667	0.517333	-0.397333
920	0.510261 -0.567793	1.6	-0.266667	0.517333	-0.397333
921	0.510815 -0.578299	1.6	-0.266667	0.517333	-0.397333
922	0.51137 -0.680198	1.6	-0.266667	0.517333	-0.397333
