608	0.337216 1.64817	2.7484	-1.51826
609	0.33777 1.64095	2.74335	-1.52332
610	0.338325 1.56164	2.70201	-1.56466
611	0.33888 1.46859	2.6227	-1.64397
612	0.339434 1.49877	2.658	-1.60867
613	0.339989 1.43466	2.59894	-1.66772
614	0.340544 1.38947	2.58149	-1.68518
615	0.341098 1.49525	2.65554	-1.61113
616	0.341653 1.39486	2.58526	-1.6814
617	0.342207 1.39499	2.57117	-1.69549
618	0.342762 1.24903	2.48318	-1.78349
619	0.343317 1.24294	2.46474	-1.80193
620	0.343871 1.12242	2.38037	-1.88629
621	0.344426 1.36876	2.55281	-1.71385
622	0.344981 1.29679	2.50244	-1.76423
623	0.345535 1.22798	2.46845	-1.79822
624	0.34609 1.23792	2.46123	-1.80544
625	0.346644 1.09196	2.37323	-1.89343
626	0.347199 0.932638	2.24753	-2.01914
627	0.347754 1.05083	2.33026	-1.9364
628	0.348308 0.917905	2.23722	-2.02945
629	0.348863 0.871434	2.20469	-2.06198
630	0.349418 1.21817	2.4474	-1.81927
631	0.349972 1.15488	2.41728	-1.84939
632	0.350527 1.09764	2.36303	-1.90363
633	0.351082 1.08733	2.35581	-1.91085
634	0.351636 0.953772	2.2765	-1.99016
635	0.352191 0.823386	2.17105	-2.09561
636	0.352745 0.929176	2.24511	-2.02156
637	0.3533 0.788397	2.16074	-2.10593
638	0.353855 0.636349	2.05431	-2.21236
639	0.354409 0.817595	2.18118	-2.08549
640	0.354964 0.738412	2.12575	-2.14092
641	0.355519 0.656641	2.06851	-2.19816
642	0.356073 0.641907	2.0582	-2.20847
643	0.356628 0.457275	1.91478	-2.35189
644	0.357182 1.04438	2.32575	-1.94092
645	0.357737 0.965065	2.28441	-1.98226
646	0.358292 0.872017	2.20509	-2.06157
647	0.358846 0.839488	2.18232	-2.08434
648	0.359401 0.781669	2.15603	-2.11064
649	0.359956 0.702485	2.1006	-2.16606
650	0.36051 0.757073	2.12463	-2.14203
651	0.361065 0.677889	2.06921	-2.19746
652	0.36162 0.564641	2.00411	-2.26256
653	0.362174 0.300696	1.81935	-2.44732
654	0.362729 0.579695	2.00047	-2.2662
655	0.363283 0.417833	1.88717	-2.3795
656	0.363838 0.380044	1.87489	-2.39177
657	0.364393 0.33373	1.82829	-2.43837
658	0.364947 0.190493	1.72803	-2.53864
659	0.365502 0.483352	1.93303	-2.33364
660	0.366057 0.380546	1.86106	-2.4056
661	0.366611 0.261983	1.79225	-2.47442
662	0.367166 0.267506	1.78194	-2.48473
663	0.36772 0.062617	1.63851	-2.62815
664	0.368275 0.170773	1.7284	-2.53826
665	0.36883 -0.013859	1.58498	-2.68169
666	0.369384 -0.0751914	1.55623	-2.71044
667	0.369939 -0.347633	1.35134	-2.91533
668	0.370494 0.646516	2.06142	-2.20524
669	0.371048 0.582406	2.00237	-2.2643
670	0.371603 0.537214	1.98491	-2.28175
671	0.372158 0.51568	1.96984	-2.29683
672	0.372712 0.359856	1.86076	-2.40591
673	0.373267 0.470828	1.93844	-2.32822
674	0.373821 0.347662	1.83805	-2.42862
675	0.374376 0.318909	1.81792	-2.44875
676	0.374931 0.0901362	1.67196	-2.59471
677	0.375485 0.265019	1.79438	-2.47229
678	0.37604 0.164753	1.71001	-2.55666
679	0.376595 0.0675339	1.65614	-2.61053
680	0.377149 0.0603935	1.65114	-2.61553
681	0.377704 -0.0816633	1.5517	-2.71497
682	0.378258 0.193741	1.7303	-2.53637
683	0.378813 0.114557	1.67487	-2.59179
684	0.379368 0.0215653	1.60978	-2.65689
685	0.379922 -0.20104	1.45395	-2.81271
686	0.380477 -0.172747	1.47376	-2.79291
687	0.381032 -0.387949	1.32312	-2.94355
688	0.381586 -0.265759	1.40865	-2.85801
689	0.382141 -0.49699	1.24679	-3.01988
690	0.382696 -0.596034	1.19164	-3.07503
691	0.38325 -0.059362	1.56731	-2.69936
692	0.383805 -0.191105	1.47509	-2.79158
693	0.384359 -0.236591	1.42907	-2.8376
694	0.384914 -0.267354	1.40754	-2.85913
695	0.385469 -0.510216	1.25171	-3.01496
696	0.386023 -0.380622	1.34243	-2.92424
697	0.386578 -0.597912	1.19032	-3.07634
698	0.387133 -0.638988	1.16157	-3.1051
699	0.387687 -0.970486	0.915342	-3.35132
700	0.388242 -0.643881	1.14397	-3.1227
701	0.388796 -0.90405	0.961848	-3.30482
702	0.389351 -0.959215	0.923232	-3.34343
703	0.389906 -1.03829	0.867883	-3.39878
704	0.39046 -1.34331	0.654368	-3.6123
705	0.391015 2.30869	3.22494	-1.04172
706	0.39157 2.2876	3.196	-1.07066
707	0.392124 2.26989	3.1836	-1.08306
708	0.392679 2.19961	3.13441	-1.13226
709	0.393233 2.19538	3.14563	-1.12104
710	0.393788 2.15658	3.10429	-1.16238
711	0.394343 2.18816	3.14058	-1.12609
712	0.394897 2.14936	3.09924	-1.16743
713	0.395452 2.1038	3.08152	-1.18515
714	0.396007 2.02366	3.01124	-1.25542
715	0.396561 2.10757	3.08416	-1.1825
716	0.397116 2.06877	3.04282	-1.22384
717	0.397671 2.03106	3.01643	-1.25024
718	0.398225 2.03624	3.02005	-1.24661
719	0.39878 1.92799	2.95846	-1.30821
720	0.399334 1.82255	2.87046	-1.3962
721	0.399889 2.04164	3.02383	-1.24284
722	0.400444 1.97473	2.99117	-1.2755
723	0.400998 1.95727	2.96477	-1.30189
724	0.401553 1.9422	2.9684	-1.29827
725	0.402108 1.8418	2.89812	-1.36854
726	0.402662 1.9108	2.93224	-1.33442
727	0.403217 1.83149	2.8909	-1.37576
728	0.403771 1.73844	2.81159	-1.45507
729	0.404326 1.70591	2.78882	-1.47784
730	0.404881 1.95731	2.97898	-1.28769
731	0.405435 1.91851	2.93764	-1.32903
732	0.40599 1.8932	2.91992	-1.34675
733	0.406545 1.7928	2.84964	-1.41702
734	0.407099 1.76651	2.84542	-1.42125
735	0.407654 1.71108	2.80662	-1.46005
736	0.408209 1.76405	2.82952	-1.43715
737	0.408763 1.69209	2.77914	-1.48752
738	0.409318 1.64353	2.74515	-1.52152
739	0.409872 1.7316	2.8068	-1.45986
740	0.410427 1.64361	2.74521	-1.52146
741	0.410982 1.53898	2.68615	-1.58052
742	0.411536 1.52671	2.66338	-1.60329
743	0.412091 1.50037	2.64494	-1.62173
744	0.412646 1.39756	2.57298	-1.69369
745	0.4132 1.80672	2.87356	-1.3931
746	0.413755 1.73644	2.82437	-1.4423
747	0.414309 1.74261	2.81451	-1.45216
748	0.414864 1.65461	2.75291	-1.51375
749	0.415419 1.64486	2.76026	-1.50641
750	0.415973 1.58075	2.7012	-1.56546
751	0.416528 1.6056	2.73279	-1.53388
752	0.417083 1.57043	2.69399	-1.57268
753	0.417637 1.48508	2.64842	-1.61825
754	0.418192 1.32926	2.53934	-1.72732
755	0.418747 1.52195	2.66005	-1.60662
756	0.419301 1.43759	2.60099	-1.66567
757	0.419856 1.36009	2.54675	-1.71992
758	0.42041 1.34724	2.55193	-1.71474
759	0.420965 1.26805	2.4965	-1.77017
760	0.42152 1.45534	2.6276	-1.63907
761	0.422074 1.35494	2.55732	-1.70934
762	0.422629 1.35507	2.54323	-1.72343
763	0.423184 1.20911	2.45524	-1.81143
764	0.423738 1.20302	2.4368	-1.82987
765	0.424293 1.07465	2.36111	-1.90555
766	0.424847 1.15032	2.41408	-1.85258
767	0.425402 1.01857	2.32186	-1.9448
768	0.425957 0.907866	2.24437	-2.0223
769	0.426511 1.61184	2.72297	-1.54369
770	0.427066 1.55025	2.69404	-1.57263
771	0.427621 1.48251	2.63244	-1.63423
772	0.428175 1.46842	2.62258	-1.64409
773	0.42873 1.44213	2.61835	-1.64832
774	0.429285 1.3867	2.57955	-1.68712
775	0.429839 1.41941	2.60245	-1.66422
776	0.430394 1.31034	2.51192	-1.75475
777	0.430948 1.31915	2.51808	-1.74858
778	0.431503 1.1645	2.40983	-1.85683
779	0.432058 1.2956	2.5016	-1.76506
780	0.432612 1.24017	2.4628	-1.80386
781	0.433167 1.1863	2.42509	-1.84157
782	0.433722 1.16477	2.41002	-1.85665
783	0.434276 1.02134	2.30962	-1.95704
784	0.434831 1.26047	2.47701	-1.78966
785	0.435385 1.17247	2.41541	-1.85125
786	0.43594 1.0757	2.34768	-1.91899
787	0.436495 1.05558	2.33359	-1.93308
788	0.437049 1.02923	2.31515	-1.95152
789	0.437604 0.926428	2.24318	-2.02348
790	0.438159 0.952905	2.2759	-1.99077
791	0.438713 0.873722	2.22047	-2.0462
792	0.439268 0.783269	2.14297	-2.1237
793	0.439823 1.10987	2.3716	-1.89507
794	0.440377 1.03056	2.33026	-1.93641
795	0.440932 0.937515	2.25094	-2.01572
796	0.441486 0.839763	2.1967	-2.06997
797	0.442041 0.847166	2.20188	-2.06479
798	0.442596 0.767983	2.14645	-2.12022
799	0.44315 0.822571	2.17048	-2.09618
800	0.443705 0.743387	2.11505	-2.15161
801	0.44426 0.630139	2.04996	-2.21671
802	0.444814 0.38645	1.8652	-2.40147
803	0.445369 0.645193	2.04632	-2.22035
804	0.445923 0.492012	1.95327	-2.3134
805	0.446478 0.445542	1.92074	-2.34593
806	0.447033 0.399228	1.87414	-2.39252
807	0.447587 0.25599	1.77388	-2.49279
808	0.448142 1.28426	2.50784	-1.75882
809	0.448697 1.24546	2.4665	-1.80016
810	0.449251 1.19989	2.44879	-1.81788
811	0.449806 1.11975	2.37851	-1.88816
812	0.450361 1.09346	2.37428	-1.89238
813	0.450915 1.02935	2.31523	-1.95144
814	0.45147 1.091	2.35838	-1.90828
815	0.452024 1.01904	2.30801	-1.95866
816	0.452579 0.950222	2.27402	-1.99265
817	0.453134 1.05855	2.33567	-1.931
818	0.453688 0.970557	2.27407	-1.99259
819	0.454243 0.865935	2.21502	-2.05165
820	0.454798 0.853662	2.19225	-2.07442
821	0.455352 0.827319	2.17381	-2.09286
822	0.455907 0.724513	2.10184	-2.16482
823	0.456461 0.9242	2.24162	-2.02504
824	0.457016 0.868771	2.20282	-2.06384
825	0.457571 0.803677	2.15726	-2.10941
826	0.458125 0.668936	2.07712	-2.18955
827	0.45868 0.696596	2.0823	-2.18437
828	0.459235 0.555817	1.99793	-2.26873
829	0.459789 0.606777	2.01943	-2.24724
830	0.460344 0.4784	1.94374	-2.32292
831	0.460899 0.409292	1.88119	-2.38548
832	0.461453 0.773609	2.13621	-2.13046
833	0.462008 0.673214	2.06593	-2.20073
834	0.462562 0.661768	2.0721	-2.19457
835	0.463117 0.507125	1.96385	-2.30282
836	0.463672 0.501038	1.94541	-2.32126
837	0.464226 0.380516	1.86104	-2.40562
838	0.464781 0.448332	1.92269	-2.34397
839	0.465336 0.356747	1.85858	-2.40808
840	0.46589 0.279784	1.80471	-2.46196
841	0.466445 0.401975	1.89024	-2.37642
842	0.466999 0.246151	1.78117	-2.4855
843	0.467554 0.250055	1.76972	-2.49695
844	0.468109 0.0249105	1.6263	-2.64037
845	0.468663 0.0557432	1.6337	-2.63296
846	0.469218 -0.166807	1.4921	-2.77457
847	0.469773 0.496884	1.95668	-2.30999
848	0.470327 0.432774	1.89762	-2.36904
849	0.470882 0.387582	1.88017	-2.3865
850	0.471436 0.366048	1.8651	-2.40157
851	0.471991 0.201543	1.73576	-2.5309
852	0.472546 0.321196	1.8337	-2.43297
853	0.4731 0.19803	1.7333	-2.53336
854	0.473655 0.169277	1.71318	-2.55349
855	0.47421 -0.0516414	1.55853	-2.70813
856	0.474764 0.115387	1.68963	-2.57703
857	0.475319 0.0151205	1.60527	-2.6614
858	0.475874 -0.0820981	1.55139	-2.71527
859	0.476428 -0.0892385	1.5464	-2.72027
860	0.476983 -0.231295	1.44696	-2.81971
861	0.477537 0.0441087	1.62556	-2.64111
862	0.478092 -0.0350747	1.57013	-2.69654
863	0.478647 -0.128067	1.50504	-2.76163
864	0.479201 -0.350672	1.34921	-2.91745
865	0.479756 -0.322379	1.36902	-2.89765
866	0.480311 -0.537581	1.21838	-3.04829
867	0.480865 -0.435647	1.30391	-2.96276
868	0.48142 -0.646622	1.14205	-3.12462
869	0.481974 -0.745666	1.0869	-3.17977
870	0.482529 0.836538	2.18026	-2.08641
871	0.483084 0.80642	2.15918	-2.10749
872	0.483638 0.760854	2.14146	-2.12521
873	0.484193 0.651777	2.05093	-2.21574
874	0.484748 0.685897	2.07481	-2.19186
875	0.485302 0.601531	2.01575	-2.25091
876	0.485857 0.631705	2.05106	-2.21561
877	0.486412 0.567595	1.992	-2.27467
878	0.486966 0.482245	1.94643	-2.32023
879	0.487521 0.619511	2.02834	-2.23833
880	0.488075 0.511261	1.96674	-2.29992
881	0.48863 0.405812	1.87875	-2.38792
882	0.489185 0.385685	1.86466	-2.402
883	0.489739 0.359342	1.84622	-2.42044
884	0.490294 0.267757	1.78211	-2.48455
885	0.490849 0.464904	1.93429	-2.33237
886	0.491403 0.409475	1.89549	-2.37117
887	0.491958 0.344381	1.84993	-2.41674
888	0.492512 0.179876	1.7206	-2.54607
889	0.493067 0.228619	1.75472	-2.51195
890	0.493622 0.0754377	1.66167	-2.605
891	0.494176 0.183767	1.72332	-2.54335
892	0.494731 0.0632439	1.63895	-2.62771
893	0.495286 -0.0677212	1.56146	-2.70521
894	0.49584 0.334569	1.82888	-2.43779
895	0.496395 0.279141	1.79008	-2.47659
896	0.49695 0.214046	1.74452	-2.52215
897	0.497504 0.0706243	1.64412	-2.62255
898	0.498059 0.0867091	1.66956	-2.59711
899	0.498613 -0.0424949	1.56494	-2.70173
900	0.499168 -0.00310987	1.60669	-2.65998
901	0.499723 -0.123633	1.52232	-2.74435
902	0.500277 -0.209276	1.44819	-2.81848
903	0.500832 -0.029211	1.57424	-2.69243
904	0.501387 -0.108394	1.51881	-2.74786
905	0.501941 -0.221643	1.45371	-2.81295
906	0.502496 -0.485587	1.26895	-2.99772
907	0.50305 -0.413415	1.30529	-2.96137
908	0.503605 -0.672496	1.13811	-3.12855
909	0.50416 0.0893209	1.65721	-2.60946
910	0.504714 0.004955	1.59815	-2.66852
911	0.505269 -0.0725411	1.5439	-2.72276
912	0.505824 -0.0853939	1.54909	-2.71758
913	0.506378 -0.144321	1.49366	-2.77301
914	0.506933 -0.126525	1.50612	-2.76055
915	0.507488 -0.282349	1.39704	-2.86963
916	0.508042 -0.298701	1.38559	-2.88107
917	0.508597 -0.503589	1.24217	-3.0245
918	0.509151 -0.287367	1.39353	-2.87314
919	0.509706 -0.428146	1.30916	-2.95751
920	0.510261 -0.567793	1.21141	-3.05526
921	0.510815 -0.578299	1.18987	-3.07679
922	0.51137 -0.680198	1.11854	-3.14812
923	0.511925 -0.415188	1.31823	-2.94844
924	0.512479 -0.494371	1.2628	-3.00386
925	0.513034 -0.584824	1.18531	-3.08136
926	0.513588 -0.599557	1.17499	-3.09167
927	0.514143 -0.808073	1.02903	-3.23764
928	0.514698 -1.10595	0.820515	-3.44615
929	0.515252 -0.884549	0.975498	-3.29117
930	0.515807 -1.17257	0.788065	-3.4786
931	0.516362 -1.20748	0.749449	-3.51722
932	0.516916 -0.220546	1.45448	-2.81219
933	0.517471 -0.284656	1.39542	-2.87124
934	0.518026 -0.370007	1.34986	-2.91681
935	0.51858 -0.351383	1.36289	-2.90377
936	0.519135 -0.494805	1.2625	-3.00417
937	0.519689 -0.404916	1.31124	-2.95542
938	0.520244 -0.530621	1.22325	-3.04342
939	0.520799 -0.697798	1.10622	-3.16044
940	0.521353 -0.738953	1.07742	-3.18925
941	0.521908 -0.598323	1.17586	-3.09081
942	0.522463 -0.689908	1.11175	-3.15492
943	0.523017 -0.766871	1.05787	-3.20879
944	0.523572 -0.81789	1.03634	-3.23033
945	0.524126 -1.08183	0.851578	-3.41509
946	0.524681 -0.689857	1.11178	-3.15488
947	0.525236 -0.83328	1.01139	-3.25528
948	0.52579 -0.853352	1.01152	-3.25515
949	0.526345 -1.03798	0.868094	-3.39857
950	0.5269 -1.02741	0.875497	-3.39117
951	0.527454 -1.24092	0.726037	-3.54063
952	0.528009 -1.226	0.736485	-3.53018
953	0.528564 -1.32525	0.681185	-3.58548
954	0.529118 -1.55115	0.508881	-3.75779
955	0.529673 -0.935106	0.940109	-3.32656
956	0.530227 -1.04577	0.876826	-3.38984
957	0.530782 -1.13622	0.79933	-3.46734
958	0.531337 -1.14227	0.809273	-3.45739
959	0.531891 -1.3269	0.665851	-3.60082
960	0.532446 -1.24768	0.735483	-3.53118
961	0.533001 -1.4686	0.58084	-3.68583
962	0.533555 -1.47339	0.563308	-3.70336
963	0.53411 -1.83033	0.313452	-3.95321
964	0.534664 -1.49854	0.545704	-3.72096
965	0.535219 -1.71991	0.404925	-3.86174
966	0.535774 -1.79616	0.337372	-3.9293
967	0.536328 -1.89126	0.270801	-3.99587
968	0.536883 -2.14508	0.107307	-4.15936
969	0.537438 0.209338	1.74122	-2.52545
970	0.537992 0.17922	1.72014	-2.54653
971	0.538547 0.133654	1.70242	-2.56425
972	0.539101 0.0332581	1.63214	-2.63452
973	0.539656 0.0586968	1.63577	-2.6309
974	0.540211 -0.057146	1.56886	-2.69781
975	0.540765 0.00450481	1.61202	-2.65465
976	0.54132 -0.0674593	1.56164	-2.70503
977	0.541875 -0.124699	1.50739	-2.75927
978	0.542429 -0.00768907	1.5893	-2.67737
979	0.542984 -0.115939	1.5277	-2.73896
980	0.543539 -0.212707	1.45997	-2.8067
981	0.544093 -0.232834	1.44588	-2.82079
982	0.544648 -0.259177	1.42744	-2.83923
983	0.545202 -0.370664	1.33522	-2.93145
984	0.545757 -0.162296	1.49525	-2.77141
985	0.546312 -0.197469	1.45645	-2.81021
986	0.546866 -0.262563	1.41089	-2.85578
987	0.547421 -0.418387	1.30181	-2.96485
988	0.547976 -0.3899	1.33593	-2.93073
989	0.54853 -0.53936	1.23131	-3.03536
990	0.549085 -0.4884	1.2528	-3.01386
991	0.549639 -0.608923	1.16844	-3.09823
992	0.550194 -0.674665	1.12242	-3.14425
993	0.550749 -0.292631	1.38984	-2.87683
994	0.551303 -0.348059	1.35104	-2.91563
995	0.551858 -0.404472	1.32573	-2.94094
996	0.552413 -0.547894	1.22534	-3.04133
997	0.552967 -0.520235	1.23052	-3.03615
998	0.553522 -0.640757	1.14615	-3.12051
999	0.554077 -0.610054	1.16765	-3.09902
1000	0.554631 -0.738431	1.09196	-3.17471
1001	0.555186 -0.807539	1.02941	-3.23726
1002	0.55574 -0.656411	1.1352	-3.13147
1003	0.556295 -0.735594	1.07977	-3.1869
1004	0.55685 -0.828586	1.01467	-3.25199
1005	0.557404 -1.05119	0.858848	-3.40782
1006	0.557959 -1.04315	0.878654	-3.38801
1007	0.558514 -1.2381	0.728012	-3.53865
1008	0.559068 -0.537879	1.21817	-3.0485
1009	0.559623 -0.622245	1.15911	-3.10756
1010	0.560177 -0.707596	1.11355	-3.15312
1011	0.560732 -0.692338	1.11005	-3.15662
1012	0.561287 -0.771521	1.05462	-3.21205
1013	0.561841 -0.753725	1.06708	-3.19959
1014	0.562396 -0.897147	0.96668	-3.29999
1015	0.562951 -0.917219	0.966809	-3.29986
1016	0.563505 -1.10185	0.823386	-3.44328
1017	0.56406 -0.914567	0.954486	-3.31218
1018	0.564615 -1.03509	0.87012	-3.39655
1019	0.565169 -1.1458	0.792624	-3.47404
1020	0.565724 -1.17656	0.77109	-3.49558
1021	0.566278 -1.31862	0.67165	-3.59502
1022	0.566833 -1.02213	0.879191	-3.38748
1023	0.567388 -1.10131	0.823762	-3.4429
1024	0.567942 -1.22324	0.738412	-3.52825
1025	0.568497 -1.48719	0.55365	-3.71302
1026	0.569052 -1.40634	0.610248	-3.65642
1027	0.569606 -1.6741	0.422814	-3.84385
1028	0.570161 -1.51429	0.54886	-3.71781
1029	0.570715 -1.72949	0.398219	-3.86845
1030	0.57127 -1.85856	0.30787	-3.9588
1031	0.571825 -0.847746	1.01544	-3.25123
1032	0.572379 -0.919711	0.965065	-3.3016
1033	0.572934 -0.97695	0.910817	-3.35585
1034	0.573489 -0.978583	0.923854	-3.34281
1035	0.574043 -1.10175	0.823459	-3.44321
1036	0.574598 -1.03212	0.872202	-3.39446
1037	0.575153 -1.16568	0.792889	-3.47378
1038	0.575707 -1.29606	0.68744	-3.57923
1039	0.576262 -1.37401	0.647057	-3.61961
1040	0.576816 -1.21684	0.757073	-3.50959
1041	0.577371 -1.34859	0.664853	-3.60181
1042	0.577926 -1.45929	0.587356	-3.67931
1043	0.57848 -1.42483	0.597299	-3.66937
1044	0.579035 -1.64744	0.441475	-3.82519
1045	0.57959 -1.30838	0.692999	-3.57367
1046	0.580144 -1.43154	0.592603	-3.67406
1047	0.580699 -1.4603	0.572476	-3.69419
1048	0.581253 -1.68121	0.417833	-3.84883
1049	0.581808 -1.74778	0.371234	-3.89543
1050	0.582363 -1.84704	0.315935	-3.95073
1051	0.582917 -1.81186	0.326382	-3.94028
1052	0.583472 -2.01669	0.197178	-4.06949
1053	0.584027 -2.13169	0.102499	-4.16417
1054	0.584581 -1.57353	0.493214	-3.77345
1055	0.585136 -1.65271	0.437786	-3.82888
1056	0.585691 -1.73448	0.380546	-3.88612
1057	0.586245 -1.76947	0.370233	-3.89643
1058	0.5868 -1.99039	0.21559	-4.05108
1059	0.587354 -1.85463	0.296443	-3.97022
1060	0.587909 -2.06314	0.150482	-4.11618
1061	0.588464 -2.36103	-0.0580348	-4.3247
1062	0.589018 -2.41873	-0.0842486	-4.35092
1063	0.589573 -2.21024	0.0616967	-4.20497
1064	0.590128 -2.29792	-0.013859	-4.28053
1065	0.590682 -2.51513	-0.165907	-4.43257
1066	0.591237 -2.49738	-0.139301	-4.40597
1067	0.591791 -2.81626	-0.3767	-4.64337
1068	0.592346 -1.26653	0.708112	-3.55856
1069	0.592901 -1.32981	0.677993	-3.58867
1070	0.593455 -1.38705	0.623746	-3.64292
1071	0.59401 -1.39737	0.616526	-3.65014
1072	0.594565 -1.53093	0.537214	-3.72945
1073	0.595119 -1.69279	0.42391	-3.84276
1074	0.595674 -1.55552	0.505818	-3.76085
1075	0.596229 -1.6963	0.421452	-3.84522
1076	0.596783 -1.82809	0.315018	-3.95165
1077	0.597338 -1.64685	0.44189	-3.82478
1078	0.597892 -1.72603	0.386462	-3.8802
1079	0.598447 -1.82806	0.329222	-3.93744
1080	0.599002 -1.84279	0.318909	-3.94776
1081	0.599556 -2.07239	0.14401	-4.12266
1082	0.600111 -1.72716	0.385671	-3.881
1083	0.600666 -1.85287	0.297677	-3.96899
1084	0.60122 -2.01136	0.200909	-4.06576
1085	0.601775 -2.0612	0.151845	-4.11482
1086	0.602329 -2.09883	0.125502	-4.14116
1087	0.602884 -2.27886	0.0136602	-4.25301
1088	0.603439 -2.2121	0.0603935	-4.20627
1089	0.603993 -2.35534	-0.039873	-4.30654
1090	0.604548 -2.48637	-0.145773	-4.41244
1091	0.605103 -1.98363	0.206143	-4.06052
1092	0.605657 -2.06281	0.150714	-4.11595
1093	0.606212 -2.1558	0.0856197	-4.18105
1094	0.606767 -2.37841	-0.0702041	-4.33687
1095	0.607321 -2.35012	-0.0503988	-4.31707
1096	0.607876 -2.56532	-0.20104	-4.46771
1097	0.60843 -2.44313	-0.115507	-4.38217
1098	0.608985 -2.67436	-0.277369	-4.54404
1099	0.60954 -2.7734	-0.33252	-4.59919
1100	0.610094 -2.56996	-0.204292	-4.47096
1101	0.610649 -2.72974	-0.316134	-4.5828
1102	0.611204 -2.8698	-0.414179	-4.68085
1103	0.611758 -2.9292	-0.441576	-4.70824
1104	0.612313 -3.1296	-0.596034	-4.8627
1105	0.612867 -2.31121	-0.00898708	-4.27565
1106	0.613422 -2.3904	-0.0644155	-4.33108
1107	0.613977 -2.49207	-0.149766	-4.41643
1108	0.614531 -2.49558	-0.152225	-4.41889
1109	0.615086 -2.67516	-0.27793	-4.5446
1110	0.615641 -2.9317	-0.457509	-4.72418
1111	0.616195 -2.7918	-0.359574	-4.62624
1112	0.61675 -3.02725	-0.510216	-4.77688
1113	0.617304 -3.11953	-0.588989	-4.85566
1114	0.617859 -2.89501	-0.431823	-4.69849
1115	0.618414 -3.08744	-0.552346	-4.81901
1116	0.618968 -3.20244	-0.647025	-4.91369
1117	0.619523 -3.27532	-0.698044	-4.96471
1118	0.620078 -3.48249	-0.828881	-5.09555
1119	0.620632 -3.09605	-0.572552	-4.83922
1120	0.621187 -3.19795	-0.643881	-4.91055
1121	0.621742 -3.38504	-0.774846	-5.04151
1122	0.622296 -3.39741	-0.769323	-5.03599
1123	0.622851 -3.79555	-1.06221	-5.32887
1124	0.623405 -3.56908	-0.903674	-5.17034
1125	0.62396 -3.73491	-1.00557	-5.27224
1126	0.624515 -3.94059	-1.16373	-5.43039
1127	0.625069 1.04894	2.32894	-1.93772
1128	0.625624 1.02	2.30869	-1.95798
1129	0.626179 0.978666	2.27975	-1.98692
1130	0.626733 0.960949	2.26735	-1.99932
1131	0.627288 0.964576	2.26989	-1.99678
1132	0.627842 0.8943	2.22069	-2.04597
1133	0.628397 0.814987	2.17935	-2.08731
1134	0.628952 0.88708	2.21564	-2.05103
1135	0.629506 0.82017	2.18298	-2.08369
1136	0.630061 0.782458	2.15658	-2.11008
1137	0.630616 0.876767	2.20842	-2.05825
1138	0.63117 0.80649	2.15923	-2.10744
1139	0.631725 0.727178	2.11789	-2.14878
1140	0.63228 0.733345	2.10802	-2.15864
1141	0.632834 0.714905	2.09512	-2.17155
1142	0.633389 0.642941	2.04474	-2.22193
1143	0.633943 0.782721	2.15677	-2.1099
1144	0.634498 0.712445	2.10757	-2.15909
1145	0.635053 0.718612	2.09771	-2.16896
1146	0.635607 0.630618	2.03612	-2.23055
1147	0.636162 0.620859	2.04346	-2.2232
1148	0.636717 0.548895	1.99309	-2.27358
1149	0.637271 0.581608	2.01599	-2.25068
1150	0.637826 0.546436	1.97719	-2.28948
1151	0.63838 0.481342	1.93162	-2.33504
1152	0.638935 0.325518	1.82255	-2.44412
1153	0.63949 0.656225	2.05404	-2.21263
1154	0.640044 0.589314	2.02138	-2.24528
1155	0.640599 0.571859	1.99498	-2.27168
1156	0.641154 0.556785	1.99861	-2.26806
1157	0.641708 0.476646	1.92833	-2.33833
1158	0.642263 0.525389	1.96245	-2.30421
1159	0.642818 0.446076	1.92112	-2.34555
1160	0.643372 0.353029	1.8418	-2.42486
1161	0.643927 0.255277	1.78756	-2.47911
1162	0.644481 0.402405	1.89055	-2.37612
1163	0.645036 0.367233	1.85175	-2.41492
1164	0.645591 0.302139	1.80618	-2.46049
1165	0.646145 0.146315	1.6971	-2.56956
1166	0.6467 0.174802	1.73122	-2.53544
1167	0.647255 0.0331958	1.61792	-2.64875
1168	0.647809 0.49778	1.95731	-2.30936
1169	0.648364 0.45898	1.91597	-2.3507
1170	0.648918 0.413414	1.89825	-2.36841
1171	0.649473 0.426451	1.8932	-2.37347
1172	0.650028 0.338457	1.8316	-2.43506
1173	0.650582 0.241689	1.76387	-2.5028
1174	0.651137 0.315742	1.8157	-2.45096
1175	0.651692 0.231376	1.75665	-2.51002
1176	0.652246 0.146025	1.71108	-2.55559
1177	0.652801 0.272071	1.78513	-2.48153
1178	0.653356 0.151419	1.71486	-2.55181
1179	0.65391 0.160229	1.72102	-2.54564
1180	0.654465 0.0370637	1.62063	-2.64604
1181	0.655019 0.0444672	1.62581	-2.64086
1182	0.655574 -0.0760556	1.54144	-2.72522
1183	0.656129 0.133999	1.70266	-2.564
1184	0.656683 0.0698898	1.64361	-2.62306
1185	0.657238 -0.0154608	1.59804	-2.66863
1186	0.657793 0.00316337	1.61108	-2.65559
1187	0.658347 -0.120002	1.51068	-2.75599
1188	0.658902 -0.0503698	1.55942	-2.70724
1189	0.659456 -0.176075	1.47143	-2.79524
1190	0.660011 -0.334571	1.37466	-2.892
1191	0.660566 -0.384407	1.3256	-2.94107
1192	0.66112 0.302906	1.80672	-2.45995
